categories,category,image_url,name,original_price,price,product_exists,product_url,scraped_at,sku,sku_array,title
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg10308b_365d8f28c3774814bf5eb3bd295b4705_30fd053ac55840adaee24ecd12b1b94b_medium.jpg,Vòi chậu gật gù TLG10308B,"12,130,000₫","9,461,400₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg10308b-1,2025-04-10 16:01:07,TLG10308BB,TLG10308BB,Vòi chậu gật gù TLG10308B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg10307b_b7f19b3af2a343b4be5a9e41bbe8354a_8400fe436a684e21a178011983bc3eaf_medium.jpg,Vòi Lavabo TOTO TLG10307BB (TLG10307B) Nóng Lạnh Gắn Tường,"11,850,000₫","9,243,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg10307b-1,2025-04-10 16:02:23,TLG10307BB,TLG10307BB,Vòi Lavabo TOTO TLG10307BB (TLG10307B) Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg08307b_c0dedd6a9d27425e9a8f1d5f47ffd704_7ddf981f436b4a63a5b871d8080d9c79_medium.jpg,Vòi chậu gật gù TLG08307B,"16,800,000₫","13,104,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg08307b-1,2025-04-10 16:03:20,TLG08307BA,TLG08307BA,Vòi chậu gật gù TLG08307B
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg08305v_a96a0c59fa174253a5be4e151abe067b_0a767d68bc5a446db5394e2cd05d2c7e_medium.jpg,Vòi chậu gật gù TLG08305B ( Gồm 4 mã màu ),"10,930,000₫","8,525,400₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg08305v-1,2025-04-10 16:04:57,TLG08305V,TLG08305V,Vòi chậu gật gù TLG08305B ( Gồm 4 mã màu )
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg08303v_80edbe727ba74f27b79f59325f4553c4_3e8820635e124517b8c6e36b1acf3245_medium.jpg,Vòi chậu gật gù TLG08303B ( Gồm 4 mã màu ),"9,720,000₫","7,581,600₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg08303v-1,2025-04-10 16:05:34,TLG08303V,TLG08303V,Vòi chậu gật gù TLG08303B ( Gồm 4 mã màu )
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg07305v_01ce46313e42457894a3e3ae299b769e_1aa90659ba4a442a8a1e164dc27fd1f0_medium.jpg,Vòi chậu gật gù TLG07305V,"10,930,000₫","8,525,400₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg07305v-1,2025-04-10 16:06:11,TLG07305V,TLG07305V,Vòi chậu gật gù TLG07305V
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg07303v_5ae5ec8273284c04829da5f440dacb8e_e2dc68f0a5004d92ac95aa2eb9ec7c3d_medium.jpg,Vòi chậu gật gù TLG07303B ( Gồm 4 mạ màu ),"9,720,000₫","7,581,600₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg07303v-1,2025-04-10 16:06:58,TLG07303V,TLG07303V,Vòi chậu gật gù TLG07303B ( Gồm 4 mạ màu )
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg07301v_459844860325487197c25903620c76ee_6e01939a6d7041268d3109f050a342f2_medium.jpg,Vòi chậu gật gù TLG07301B ( Gồm 4 mã màu ),"8,750,000₫","6,825,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg07301v-1,2025-04-10 16:07:35,TLG07301V,TLG07301V,Vòi chậu gật gù TLG07301B ( Gồm 4 mã màu )
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg08308b_90ccca3c71d140a3ace83d9f12d55c00_c851d6c915a143b99fcb66497bb16e6a_medium.jpg,Vòi chậu gật gù nóng TLG08308B,"17,190,000₫","13,408,200₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-tlg08308b-1,2025-04-10 16:08:12,TLG08308BA,TLG08308BA,Vòi chậu gật gù nóng TLG08308B
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlp02307b_9c434773115c465a81f636252332c96f_0349622cab35412ba7d07e9b79cef1a4_medium.jpg,Vòi chậu gật gù nóng lạnh ZL TLP02307B,"44,660,000₫","34,834,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-zl-tlp02307b-1,2025-04-10 16:09:48,TLP02307B,TLP02307B,Vòi chậu gật gù nóng lạnh ZL TLP02307B
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlp02304b_fix_anh_4x_7f2da08b11734ecca81330f8fdfe643c_medium.png,Vòi chậu gật gù nóng lạnh ZL TLP02304B,"40,820,000₫","31,839,600₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-zl-tlp02304b,2025-04-10 16:10:45,TLP02304B,TLP02304B,Vòi chậu gật gù nóng lạnh ZL TLP02304B
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlp02301b_ec2bccef277842fcb76f7f7108a06079_61fafb3a34e443cd90d2ef7f1a9544dd_medium.jpg,Vòi chậu gật gù nóng lạnh ZL TLP02301B,"37,640,000₫","29,359,200₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-zl-tlp02301b-1,2025-04-10 16:11:43,TLP02301B,TLP02301B,Vòi chậu gật gù nóng lạnh ZL TLP02301B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls04308_e87b65c31d0549e4b47c2a73f5a85b8c_79906dc1a61247128e132c2780c36ddf_medium.jpg,Vòi chậu gật gù nóng lạnh TLS04308B,"6,810,000₫","5,311,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tls04308b-1,2025-04-10 16:12:39,TLS04308B,TLS04308B,Vòi chậu gật gù nóng lạnh TLS04308B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls03308_907ac9b541b042979ccbd4210a86c3dd_fc04fdaa2d124c0d8dcfc8f36c2a28ec_medium.jpg,Vòi chậu gật gù nóng lạnh TLS03308B,"6,960,000₫","5,428,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tls03308b-1,2025-04-10 16:13:26,TLS03308B,TLS03308B,Vòi chậu gật gù nóng lạnh TLS03308B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls03307_b117e39137c247c49afdbc8a8c7c642f_732ba0d1b95c4eaba1d0d5659cf13c2e_medium.jpg,Vòi chậu gật gù nóng lạnh TLS03307B,"6,810,000₫","5,311,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tls03307b-1,2025-04-10 16:14:13,TLS03307B,TLS03307B,Vòi chậu gật gù nóng lạnh TLS03307B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls02308_db28b08e8c774b7c9deaa6f74c91cfca_5aaf385d812042f2bd5f40ea51eb0b4d_medium.jpg,Vòi chậu gật gù nóng lạnh TLS02308B,"7,210,000₫","5,623,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tls02308b-1,2025-04-10 16:15:00,TLS02308B,TLS02308B,Vòi chậu gật gù nóng lạnh TLS02308B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls02307_1539e60abf26496689e99597cb9a5c6c_25ab1db135834815b9b9ab31f838023e_medium.jpg,Vòi chậu gật gù nóng lạnh TLS02307B,"6,960,000₫","5,428,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tls02307b-1,2025-04-10 16:15:46,TLS02307B,TLS02307B,Vòi chậu gật gù nóng lạnh TLS02307B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls01310_5b89a3375a874a1895a419a4a406b399_0ffa1491b08a48308001422edaedd619_medium.jpg,Vòi chậu gật gù nóng lạnh TLS01310B,"7,210,000₫","5,623,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tls01310b-1,2025-04-10 16:16:33,TLS01310B,TLS01310B,Vòi chậu gật gù nóng lạnh TLS01310B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls01309_deb09ced593d44e5af5b2f7a9a650f32_fbae0aad7bb94dfe894a3f75dafdd977_medium.jpg,Vòi chậu gật gù nóng lạnh TLS01309B,"6,960,000₫","5,428,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tls01309b-1,2025-04-10 16:17:19,TLS01309B,TLS01309B,Vòi chậu gật gù nóng lạnh TLS01309B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg09308b_d9569f5fc67943179a3a56dffec79d0a_ffaa03c07aa84583a6eb98fdffd28b8b_medium.jpg,Vòi Lavabo TOTO TLG09308BB (TLG09308B) Nóng Lạnh Gắn Tường,"12,400,000₫","9,672,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg09308b-1,2025-04-10 16:18:05,TLG09308BB,TLG09308BB,Vòi Lavabo TOTO TLG09308BB (TLG09308B) Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg09307b_82b371abe9e7476ba877f1f718b43871_e6171a2808c44ce5a9b991ca770ddbff_medium.jpg,Vòi chậu gật gù nóng lạnh TLG09307B,"12,130,000₫","9,461,400₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg09307b-1,2025-04-10 16:19:01,TLG09307BB,TLG09307BB,Vòi chậu gật gù nóng lạnh TLG09307B
,voi,https://product.hstatic.net/1000238289/product/tlg09305v_fix_anh_4x_ad334545fb87406cba52073e6cd27c01_medium.png,Vòi chậu gật gù nóng lạnh TLG09305V,"7,910,000₫","6,169,800₫",False,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg09305v,2025-04-10 16:20:28,,,
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg09303v_38ba88e0455644639dc864eb75007f9b_medium.jpg,Vòi chậu gật gù nóng lạnh TLG09303B ( Gồm 4 mã màu ),"6,930,000₫","5,405,400₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg09303v-1,2025-04-10 16:21:02,TLG09303V,TLG09303V,Vòi chậu gật gù nóng lạnh TLG09303B ( Gồm 4 mã màu )
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg09301b_793f17af74004533bf60aeca0ab51968_medium.jpeg,Vòi chậu gật gù nóng lạnh TLG09301B TLG09301V( Gồm 4 mã màu ),"6,320,000₫","4,929,600₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg09301v-1,2025-04-10 16:21:38,TLG09301V,TLG09301V,Vòi chậu gật gù nóng lạnh TLG09301B TLG09301V( Gồm 4 mã màu )
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg07308b_d53a53630e7948b182c5d071a07806d6_5c1d0cad59dc45edb520cb3628d82e19_medium.jpg,Vòi Lavabo TOTO TLG07308BB Nóng Lạnh Gắn Tường,"17,190,000₫","13,408,200₫",True,https://tototuantu.vn/products/voi-lavabo-toto-tlg07308bb-nong-lanh-gan-tuong,2025-04-10 16:22:15,TLG07308BB,TLG07308BB,Vòi Lavabo TOTO TLG07308BB Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg07307b_b9f10ca520e74b1bb69abd79acc476bf_2036fa86439e4b8cbafa2ef20eb62bc0_medium.jpg,Vòi chậu gật gù nóng lạnh TLG07307B,"16,800,000₫","13,104,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg07307b-1,2025-04-10 16:23:21,TLG07307BB,TLG07307BB,Vòi chậu gật gù nóng lạnh TLG07307B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tlg04310_549ee09921ad4bceaaeabe56f8361333_1961cfc822ef4e7695867be8b4dbc987_medium.jpg,Vòi Lavabo TOTO TLG04310BB Nóng Lạnh Gắn Tường,"7,880,000₫","6,146,400₫",True,https://tototuantu.vn/products/voi-lavabo-toto-tlg04310bb-nong-lanh-gan-tuong,2025-04-10 16:24:47,TLG04310BB,TLG04310BB,Vòi Lavabo TOTO TLG04310BB Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tlg04309_13e0eb0e00c045f08da26353538cb73b_5bda7c55a6694931b57365489608b9fd_medium.jpg,Vòi chậu gật gù nóng lạnh TLG04309B,"7,700,000₫","6,006,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg04309b-1,2025-04-10 16:25:44,TLG04309BB,TLG04309BB,Vòi chậu gật gù nóng lạnh TLG04309B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg03308b_075973f8f0ce4290b4a329cd6303e5de_7bdcec9f8db24de79a746c2bb26b910a_medium.jpg,Vòi Lavabo TOTO TLG03308BB Nóng Lạnh Gắn Tường,"9,350,000₫","7,293,000₫",True,https://tototuantu.vn/products/voi-lavabo-toto-tlg03308bb-nong-lanh-gan-tuong,2025-04-10 16:26:31,TLG03308BB,TLG03308BB,Vòi Lavabo TOTO TLG03308BB Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tlg03307_0b170cd07f20459dba72809df1be8eed_064e82e8d24849729261254b63ccf376_medium.jpg,Vòi Lavabo TOTO TLG03307B Nóng Lạnh Gắn Tường,"9,140,000₫","7,129,200₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg03307b-1,2025-04-10 16:27:19,TLG03307BB,TLG03307BB,Vòi Lavabo TOTO TLG03307B Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg03201bb_cf19319596ee4aca8b77f8577287e7a6_medium.jpg,Vòi chậu gật gù nóng lạnh TLG03201BA,"9,770,000₫","7,620,600₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg03201b-1,2025-04-10 16:28:06,TLG03201BB,TLG03201BB,Vòi chậu gật gù nóng lạnh TLG03201BA
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tlg02311_13033f87685449f0b11cf013c680922a_4a2ceeb88a234513889ddd7eb04b805e_medium.jpg,Vòi Lavabo TOTO TLG02311BB Nóng Lạnh Gắn Tường,"9,840,000₫","7,675,200₫",True,https://tototuantu.vn/products/voi-lavabo-toto-tlg02311bb-nong-lanh-gan-tuong,2025-04-10 16:28:42,TLG02311BB,TLG02311BB,Vòi Lavabo TOTO TLG02311BB Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tlg02310_8340cde6190d4887a2a4e238b1f1f94a_eb6263efa66c468ba539321c675c4ec4_medium.jpg,Vòi Lavabo TOTO TLG02310BB (TLG02310B) Nóng Lạnh Gắn Tường,"9,620,000₫","7,503,600₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg02310b-1,2025-04-10 16:29:29,TLG02310BB,TLG02310BB,Vòi Lavabo TOTO TLG02310BB (TLG02310B) Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/fix_tlg02309_3a05feb1781f4599b86d55773b325b8b_ed4fbf639d8b4d66be046a46d89715c5_medium.jpg,Vòi Lavabo TOTO TLG02309BB Nóng Lạnh Cổ Cao,"8,660,000₫","6,754,800₫",True,https://tototuantu.vn/products/voi-lavabo-toto-tlg02309bb-nong-lanh-co-cao,2025-04-10 16:30:16,TLG02309BB,TLG02309BB,Vòi Lavabo TOTO TLG02309BB Nóng Lạnh Cổ Cao
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg01311b_a0e5c54478c5439b97e8d250323817cc_627f6bc42d794e48926963069913fb55_medium.jpg,Vòi Lavabo TOTO TLG01311BB (TLG01311B) Nóng Lạnh Gắn Tường,"14,400,000₫","11,232,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg01311b-1,2025-04-10 16:30:52,TLG01311BB#BN,TLG01311BB#BN,Vòi Lavabo TOTO TLG01311BB (TLG01311B) Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlg01310b_a5eec1a7735f42c4bae11ece796360fe_d31cc971c4174baf89104f63af975a50_medium.jpg,Vòi Lavabo TOTO TLG01310BB Nóng Lạnh Gắn Tường,"10,830,000₫","8,447,400₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg01310b-1,2025-04-10 16:31:38,TLG01310BB,TLG01310BB,Vòi Lavabo TOTO TLG01310BB Nóng Lạnh Gắn Tường
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/fix_tlg01309_2bb9b8017900446abcb021225317def7_45019aa53dab4a8088efd95621d17ba7_medium.jpg,Vòi chậu gật gù nóng lạnh TLG01309B,"9,740,000₫","7,597,200₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tlg01309b,2025-04-10 16:32:25,TLG01309BB,TLG01309BB,Vòi chậu gật gù nóng lạnh TLG01309B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlp02310b_0c32a5c8c4ab467c920190f3100076c8_c8e896702ec54b758db100f86c644310_medium.jpg,Vòi chậu gật gù nóng lạnh gắn tường ZL TLP02310B,"57,400,000₫","44,772,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-gan-tuong-zl-tlp02310b,2025-04-10 16:33:02,TLP02310BA,TLP02310BA,Vòi chậu gật gù nóng lạnh gắn tường ZL TLP02310B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/tlp02309ba_aabf9014a57c47e68595b5125bb012da_medium.png,Vòi chậu gật gù nóng lạnh gắn tường ZL TLP02309B,"56,140,000₫","43,789,200₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-gan-tuong-zl-tlp02309b-1,2025-04-10 16:34:08,TLP02309BA,TLP02309BA,Vòi chậu gật gù nóng lạnh gắn tường ZL TLP02309B
"Vòi, Vòi Chậu Âm Tường",voi,https://product.hstatic.net/1000238289/product/fix_tls04309_3d1c06249d5447b1abad8095044e684d_18fcb322cfda47b686233cb151a095b6_medium.jpg,Vòi chậu gật gù nóng lạn TLS04309B,"6,960,000₫","5,428,800₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lan-tls04309b-1,2025-04-10 16:35:05,TLS04309B,TLS04309B,Vòi chậu gật gù nóng lạn TLS04309B
"Vòi, Vòi tự động",voi,https://product.hstatic.net/1000238289/product/tlp01701j_9f8348742ffd4938a0ec90f08d3b9fb9_2f675c3ebc7e4c62854af6dac97deb46_medium.jpg,Vòi cảm ứng nhiệt độ Matsu TLP01701J/TLP01702S,"59,960,000₫","46,768,800₫",True,https://tototuantu.vn/products/voi-cam-ung-nhiet-do-matsu-tlp01701j-tlp01702s-1,2025-04-10 16:35:52,TLP01701J/TLP01702S,TLP01701J/TLP01702S,Vòi cảm ứng nhiệt độ Matsu TLP01701J/TLP01702S
"Vòi, Vòi tự động",voi,https://product.hstatic.net/1000238289/product/tlp01701j_b83b0d1cfbe346bc8ae4d0edc91c8c52_b1964071d87c43948625d13062d62bce_medium.jpg,Vòi cảm ứng nhiệt độ Matsu TLP01701J#BN/TLP01702S,"71,440,000₫","55,723,200₫",True,https://tototuantu.vn/products/voi-cam-ung-nhiet-do-matsu-tlp01701j-bn-tlp01702s-1,2025-04-10 16:37:09,TLP01701J#BN/TLP01702S,TLP01701J#BN/TLP01702S,Vòi cảm ứng nhiệt độ Matsu TLP01701J#BN/TLP01702S
"Vòi, Vòi bếp",voi,https://product.hstatic.net/1000238289/product/medium_tx603km_1c35973e9edf4842b9c2dc364fb1cf95_9f5460ef798345b78cd71f86a54a6f4c_medium.jpg,Vòi bếp nước lạnh TX603KM,"2,110,000₫","1,645,800₫",True,https://tototuantu.vn/products/voi-bep-nuoc-lanh-tx603km-1,2025-04-10 16:38:26,TX603KM,TX603KM,Vòi bếp nước lạnh TX603KM
"Vòi, Vòi bếp",voi,https://product.hstatic.net/1000238289/product/tkgg31eb_a18613e1716740de9c242e53e3e53083_e5ad97c352604a9f83de400c7777591c_medium.jpg,Vòi bếp nóng lạnh Nhật Bản TKGG31EB,"11,726,000₫","9,146,280₫",True,https://tototuantu.vn/products/voi-bep-nong-lanh-nhat-ban-tkgg31eb-1,2025-04-10 16:39:41,TKGG31EB,TKGG31EB,Vòi bếp nóng lạnh Nhật Bản TKGG31EB
"Vòi, Vòi bếp",voi,https://product.hstatic.net/1000238289/product/tx608knbr_a131fe949e884becad2d5ba8faedcffb_32ba240dcd4d4f70bf9252b364916a49_medium.png,Vòi bếp gật gù TX608KNBR,"13,600,000₫","10,608,000₫",True,https://tototuantu.vn/products/voi-bep-gat-gu-tx608knbr-1,2025-04-10 16:40:48,TX608KNBR,TX608KNBR,Vòi bếp gật gù TX608KNBR
"Vòi, Vòi bếp",voi,https://product.hstatic.net/1000238289/product/tx606kes_8e612fe7ae3b4150b9fa57c3d32dd881_de883f10ead44062a51b6f07ba2e78d0_medium.jpg,Vòi bếp gật gù TX606KES,"4,700,000₫","3,666,000₫",True,https://tototuantu.vn/products/voi-bep-gat-gu-tx606kes-1,2025-04-10 16:42:05,TX606KES,TX606KES,Vòi bếp gật gù TX606KES
"Vòi, Vòi bếp",voi,https://product.hstatic.net/1000238289/product/tx605kesbr_ee25c289344241ea8098484be2a18846_affcf12211a646a28c4d1c950ef32fb0_medium.jpg,Vòi bếp gật gù TX605KESBR,"4,950,000₫","3,861,000₫",True,https://tototuantu.vn/products/voi-bep-gat-gu-tx605kesbr-1,2025-04-10 16:43:21,TX605KESBR,TX605KESBR,Vòi bếp gật gù TX605KESBR
"Vòi, Vòi bếp",voi,https://product.hstatic.net/1000238289/product/tx604kdn_946666ce3ba14d4188a29bf18e211cb8_998ebc1630ca47d883a28f4baed3cbaa_medium.jpg,Vòi bếp gật gù TX604KDN,"3,620,000₫","2,823,600₫",True,https://tototuantu.vn/products/voi-bep-gat-gu-tx604kdn-1,2025-04-10 16:44:38,TX604KDN,TX604KDN,Vòi bếp gật gù TX604KDN
"Vòi, Vòi bếp",voi,https://product.hstatic.net/1000238289/product/tkgg30ec_9d2168ac9b6a4b53a7910d580d9bf7ef_2befdb67aabe4445b904c125ebb04f80_medium.jpg,Vòi bếp gật gù TKGG30EC,"7,190,000₫","5,608,200₫",True,https://tototuantu.vn/products/voi-bep-gat-gu-tkgg30ec-1,2025-04-10 16:45:54,TKGG30EC,TKGG30EC,Vòi bếp gật gù TKGG30EC
"Vòi, Vòi lạnh",voi,https://product.hstatic.net/1000238289/product/t23b13_1_6f1b732a1f384c9a9e24701070815963_542ab5e71b394cadac6ca25d699fadc7_medium.jpg,Vòi chậu nước lạnh T23B13,"990,000₫","772,200₫",True,https://tototuantu.vn/products/thong-so-ky-thuat-ma-san-pham-tvlc101nsr-ten-san-pham-voi-gat-gu-nuoc-lanh-new-standard-khong-bao-gom-bo-xa-va-ong-thai-chu-p-ap-luc-nuoc-0-05mpa-0-75mpa-lop-ma-nickel-chrome-tinh-nang-thiet-ke-hien-dai-sang-1,2025-04-10 16:47:10,T23B13,T23B13,Vòi chậu nước lạnh T23B13
"Vòi, Bộ xả Lavabo",voi,https://product.hstatic.net/1000238289/product/tvlf405_d06f242fd1ca447c9797913c66214697_f3ca9b52dfe44459a86e3b326a1a0061_medium.jpg,Ống thải chữ P TVLF405,"1,080,000₫","885,600₫",True,https://tototuantu.vn/products/ong-thai-chu-p-tvlf405-1,2025-04-10 16:48:27,TVLF405,TVLF405,Ống thải chữ P TVLF405
"Vòi, Bộ xả Lavabo",voi,https://product.hstatic.net/1000238289/product/tvlf404_8cca0e2d08114c0a8460eba84bbd9a54_98445f0cf8d34eed9d33c20f84fb726d_medium.jpg,Ống thải chữ P TVLF404,"820,000₫","672,400₫",True,https://tototuantu.vn/products/ong-thai-chu-p-tvlf404-1,2025-04-10 16:49:43,TVLF404,TVLF404,Ống thải chữ P TVLF404
"Vòi, Bộ xả Lavabo",voi,https://product.hstatic.net/1000238289/product/tvlf403_06df6465cad6496bb3043c9cd409ceb9_63032fd5726941d18f3c4fee6a79ab39_medium.jpg,Ống thải chữ P TVLF403,"750,000₫","615,000₫",True,https://tototuantu.vn/products/ong-thai-chu-p-tvlf403-1,2025-04-10 16:50:59,TVLF403,TVLF403,Ống thải chữ P TVLF403
"Vòi, Bộ xả Lavabo",voi,https://product.hstatic.net/1000238289/product/tvlf402_537c5bff414f45a49744e93bc0f06b6d_b949d98653ad4a13a3fa4fedc1f33666_medium.jpg,Ống thải chữ P TVLF402,"710,000₫","582,200₫",True,https://tototuantu.vn/products/ong-thai-chu-p-tvlf402-1,2025-04-10 16:52:16,TVLF402,TVLF402,Ống thải chữ P TVLF402
"Vòi, Bộ xả Lavabo",voi,https://product.hstatic.net/1000238289/product/tvlf401_40b5ddc5ac5e43da97162e2b53489b76_medium.jpg,Ống thải chữ P TVLF401,"610,000₫","500,200₫",True,https://tototuantu.vn/products/ong-thai-chu-p-tvlf401-1,2025-04-10 16:53:32,TVLF401,TVLF401,Ống thải chữ P TVLF401
"Vòi, Vòi Bồn Tắm, Vòi đặt sàn",voi,https://product.hstatic.net/1000238289/product/tbn01105b_db5900778ff64c55b25cf201380fc8ca_f88a93c9e3034510b022ceffe7147a31_medium.jpg,Đế đặt sàn TBN01105B,"7,340,000₫","5,725,200₫",True,https://tototuantu.vn/products/de-dat-san-tbn01105b-1,2025-04-10 16:54:48,TBN01105B,TBN01105B,Đế đặt sàn TBN01105B
"Vòi, Bộ xả Lavabo",voi,https://product.hstatic.net/1000238289/product/t6jv2n_85fd4a7973b947c2b478d51738135b2e_9993a64338624a55a131a6229b4fcf50_medium.png,Cổ thoát vòi nước T6JV2N,"980,000₫","784,000₫",True,https://tototuantu.vn/products/co-thoat-voi-nuoc-t6jv2n-1,2025-04-10 16:56:14,T6JV2N,T6JV2N,Cổ thoát vòi nước T6JV2N
"Vòi, Vòi Chậu Rửa Mặt",voi,https://product.hstatic.net/1000238289/product/tlg11303v_de1041bc03a2483e869bd143d083aa78_medium.jpg,Vòi chậu gật gù TLG11303B,"5,500,000₫","4,290,000₫",True,https://tototuantu.vn/products/voi-chau-gat-gu-tlg11303v,2025-04-10 16:57:31,TLG11303V,TLG11303V,Vòi chậu gật gù TLG11303B
