name,product_url,price,original_price,image_url,sku,category
Vòi Lavabo Cảm Ứng TOTO TLE25010V Tự Động Gắn Tường,https://tototuantu.vn/products/voi-lavabo-cam-ung-toto-tle25010v-tu-dong-gan-tuong,"9,750,000₫","12,500,000₫",https://product.hstatic.net/1000238289/product/8____31_a78f7e963db3499ea94d0071786868b8_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE25007V Tự Động Thân Vừa,https://tototuantu.vn/products/voi-lavabo-cam-ung-toto-tle25007v-tu-dong-than-vua,"7,971,600₫","10,220,000₫",https://product.hstatic.net/1000238289/product/8____33_f18f0ad459114c13a73f123915667a2b_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE25006A Tự Động,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle25006a,"7,082,400₫","9,080,000₫",https://product.hstatic.net/1000238289/product/anh_1_0f63dacc634545388f895e7ae7fa778e_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE24010V,https://tototuantu.vn/products/voi-lavabo-cam-ung-toto-tle24010v,"11,692,200₫","14,990,000₫",https://product.hstatic.net/1000238289/product/tle24005_aftakecwall_l_dc6604d9c717420aaae7c73605fc246e_medium.jpg,,voi
Vòi Lavabo Cảm Ứng TOTO TLE24008V,https://tototuantu.vn/products/voi-lavabo-cam-ung-toto-tle24008v,"10,631,400₫","13,630,000₫",https://product.hstatic.net/1000238289/product/tle24008a_f26985b2c4f841b1a7b3f78e09ae333e_medium.jpg,,voi
Vòi Lavabo Cảm Ứng TOTO TLE24007A Tự Động Thân Vừa,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle24007a,"9,750,000₫","12,500,000₫",https://product.hstatic.net/1000238289/product/anh_11_e9caafeac2f54a9cb187ac65b3a033aa_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE24006A Tự Động,https://tototuantu.vn/products/voi-cam-ung-tu-dong-loai-gan-ban-tle24006a,"8,860,800₫","11,360,000₫",https://product.hstatic.net/1000238289/product/8____36_9bae18eda2b94f21ad12a068a9587549_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE22006A Tự Động,https://tototuantu.vn/products/voi-cam-ung-tu-dong-tle22006a,"12,581,400₫","16,130,000₫",https://product.hstatic.net/1000238289/product/anh_10_ceabfb3e28164f009c61f077bdc8617d_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE21006A Tự Động,https://tototuantu.vn/products/voi-cam-ung-tu-dong-tle21006a,"15,506,400₫","19,880,000₫",https://product.hstatic.net/1000238289/product/anh_2_cc7c84be40fc46a685aab1274914a8a1_medium.png,,voi
Vòi Lavabo Cảm Ứng TOTO TLE20006A Tự Động,https://tototuantu.vn/products/voi-cam-ung-tu-dong-tle20006a,"15,506,400₫","19,880,000₫",https://product.hstatic.net/1000238289/product/8____38_957dae50193246638d6b8d6e207bd64e_medium.png,,voi
Vòi chậu gật gù nóng lạnh NEW STANDARD TVLM112NS,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-new-standard-tvlm112ns,"2,560,000₫","3,200,000₫",https://product.hstatic.net/1000238289/product/tvlm112ns_af5496ceb85b4bd4ab82890593973ee6_medium.jpg,,voi
Vòi chậu gật gù nóng lạnh NEW STANDARD TVLM111NS,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-new-standard-tvlm111ns,"2,128,000₫","2,660,000₫",https://product.hstatic.net/1000238289/product/tvlm111ns_e6304d96f6f644f7866308a6f8d44c88_medium.jpg,,voi
Vòi chậu gật gù nóng lạnh TVLM102NSR,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-tvlm102nsr,"1,680,000₫","2,100,000₫",https://product.hstatic.net/1000238289/product/tvlm102_1_ddaf4a233e564d6987b4ce8e68dec3e1_medium.png,,voi
Vòi chậu gật gù nóng lạnh GF TLG11305B,https://tototuantu.vn/products/voi-chau-gat-gu-nong-lanh-gf-tlg11305v,"4,789,200₫","6,140,000₫",https://product.hstatic.net/1000238289/product/tlg11305v_d8920e1f4e284694b09fb52cbe2bf626_medium.jpg,,voi
Vòi xả nhấn chậu rửa T6JV6,https://tototuantu.vn/products/voi-xa-nhan-t6jv6-1,"760,000₫","950,000₫",https://product.hstatic.net/1000238289/product/medium_t6jv6_fa1d3056539c4b00bac672e2dff9c3db_7b5e9c42e78d4da6a9193f28b1c57cd5_medium.jpg,,voi
Vòi xả bồn nóng lạnh ZL (3 lỗ) TBP02201BA,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-zl-3-lo-tbp02201ba,"47,275,800₫","60,610,000₫",https://product.hstatic.net/1000238289/product/tbp02201ba_4x_4cd2aecf71de46cb9bd40af4cafea3e7_medium.png,,voi
Vòi xả bồn nóng lạnh TX447SRSN,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tx447srsn-1,"11,883,300₫","15,235,000₫",https://product.hstatic.net/1000238289/product/tx447srsn_69818d91df2242d299b35674d5044c1e_1079e4971d894fbd8b63d5eb2f08a905_medium.jpg,,voi
Vòi xả bồn nóng lạnh TOTO TBG11305A,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-toto-tbg11305a,"11,754,600₫","15,070,000₫",https://product.hstatic.net/1000238289/product/tbg11304v_3ac0cda880094ebf998755bcec5f1522_166b99c0a64949ba9bde547c139c729a_medium.jpg,,voi
Vòi xả bồn nóng lạnh TOTO TBG11201B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-toto-tbg11201b-1,"7,846,800₫","10,060,000₫",https://product.hstatic.net/1000238289/product/tai_xuong__1__cff69a3a846d4db4be0895f726e4d1f5_633b4d7a18f24472a6c5603d857d5806_medium.png,,voi
Vòi xả bồn nóng lạnh TBP01301A#BN/TBN01105B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbp01301a-tbn01105b-1,"95,300,400₫","122,180,000₫",https://product.hstatic.net/1000238289/product/upload_90de3b588b3640ada27539faea9f6918_4154fdfc93794c24b43119e3c0c120a4_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBP01301A/TBN01105B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbp01301a-bn-tbn01105b-1,"75,387,000₫","96,650,000₫",https://product.hstatic.net/1000238289/product/upload_9ea7012198d54e10adf47af5efc97f54_4e5fa34e67084c01a9e3165fc49fe0f9_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG10306AA/TBN01105B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg10306a-tbn01105b-1,"37,042,200₫","47,490,000₫",https://product.hstatic.net/1000238289/product/tbg10306a.tbn01105b_74e8e55172eb45b6b724c6ee742dee3c_92f6fe4524a84f36bc38667f1ea539de_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG10305A,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg10305a-1,"14,508,000₫","18,600,000₫",https://product.hstatic.net/1000238289/product/tbg10305a_6c71b0d4100b411da65e98ec45e09505_92fa01fe88714d378e7496a7c82527d9_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG10202A,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg10202a-1,"20,865,000₫","26,750,000₫",https://product.hstatic.net/1000238289/product/tbg10202a_41ce552845e24f498fbed7491e89b50f_b6f122355f7a4048b7627d172a0e229d_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG10201B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg10201b-1,"9,687,600₫","12,420,000₫",https://product.hstatic.net/1000238289/product/tbg10201b_f57671a031624b5ebeb2455091a04e1b_b381a4e85d464bdda2ee13247b102f18_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG09306A/TBN01105B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09306a-tbn01105b,"36,231,000₫","46,450,000₫",https://product.hstatic.net/1000238289/product/tbg09306a_tbn01105b_82fa9cb6545240648ca6053ecbe11ff5_3c789e6c56834f889f56afb0aededb09_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG09305A,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09305a-1,"14,835,600₫","19,020,000₫",https://product.hstatic.net/1000238289/product/tbg09305a_7a5ccdeb754a4e0f8563d30950830327_c910ab202058449e9af9d2d5126395d4_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG09202A,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09202a-1,"21,356,400₫","27,380,000₫",https://product.hstatic.net/1000238289/product/tbg09202a_9c6ee29c060c4911bdb2ab49389e3b94_5bb271d605c84f879922a4c23c4cdc92_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG09201B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg09201b-1,"9,898,200₫","12,690,000₫",https://product.hstatic.net/1000238289/product/tbg09201b_61ebac7b68574145a4ec0811ffdcad6c_97f4cd525641478ea970a4135750e387_medium.jpg,,voi
Vòi xả bồn nóng lạnh TBG08306AA/TBN01105B,https://tototuantu.vn/products/voi-xa-bon-nong-lanh-tbg08306aa-tbn01105b,"50,083,800₫","64,210,000₫",https://product.hstatic.net/1000238289/product/tbg08306a_tbn01105b_86b1138124b14fdf940649ec36744c98_f17659eb72de4d9585036c820d2271b3_medium.jpg,,voi
