name,product_url,price,original_price,image_url,sku,category
Gương phòng tắm YM6060FG,https://tototuantu.vn/products/guong-phong-tam-ym6060fg-1,"3,331,380₫","4,271,000₫",https://product.hstatic.net/1000238289/product/ym6060fg_80996283dadd41cd9438ab1cc9456874_1b4ae44f963b42e9ae51dd0179d627b7_medium.jpg,,phu-kien-nha-tam
Gương phòng tắm YM4560FA,https://tototuantu.vn/products/guong-phong-tam-ym4560fa-1,"2,159,820₫","2,769,000₫",https://product.hstatic.net/1000238289/product/ym4560fa_00205380734e4bf3a2a93a4b146ebe17_57d5f52617c049039603e317ba2a98e0_medium.jpg,,phu-kien-nha-tam
Gương phòng tắm YM4560A,https://tototuantu.vn/products/guong-phong-tam-ym4560a-1,"1,654,380₫","2,121,000₫",https://product.hstatic.net/1000238289/product/ym4560a_7087e78a30b34a9d9b6be085f7d45def_b36bdc36c2844618bbc948702d293e13_medium.jpg,,phu-kien-nha-tam
Gương phòng tắm YM4545FG,https://tototuantu.vn/products/guong-phong-tam-ym4545fg-1,"2,128,620₫","2,729,000₫",https://product.hstatic.net/1000238289/product/ym4545fg1_0a8fae76c2ee4a2cab346625d01ee94f_801197867041428a9949a715247ad765_medium.jpg,,phu-kien-nha-tam
Ga thoát sàn TVBA407,https://tototuantu.vn/products/ga-thoat-san-tvba407-1,"1,068,600₫","1,370,000₫",https://product.hstatic.net/1000238289/product/tvba407_2b95baaf29124a9eacfbed93d2737f12_a81d8e77ceb0427083bfc66be61015d6_medium.jpg,,phu-kien-nha-tam
Dây xịt nước TVCF201,https://tototuantu.vn/products/day-xit-nuoc-tvcf201-1,"787,800₫","1,010,000₫",https://product.hstatic.net/1000238289/product/tvcf201_02_2da7297e2d1b4fdb908782c5b74641bf_81d8bf3b72604eea885f9ebbba41eb3f_medium.jpg,,phu-kien-nha-tam
Dây xịt nước THX20NBPIV,https://tototuantu.vn/products/day-xit-nuoc-thx20nbpiv-1,"756,000₫",,https://product.hstatic.net/1000238289/product/thx20nbpiv_m_aeebd45fc5bd45e8ad34db04046eb72d_892c3375eab54f2dabc46b5589b86904_medium.jpg,,phu-kien-nha-tam
Dây phơi trong phòng tắm TX7,https://tototuantu.vn/products/day-phoi-trong-phong-tam-tx7-1,"1,567,800₫","2,010,000₫",https://product.hstatic.net/1000238289/product/photo_tx7_2fbc84b4350443f5ba5c1a6587edb51b_2f692554543f4f22a0f2506741ed83ac_medium.jpg,,phu-kien-nha-tam
Bộ phụ kiện G YS902N3V,https://tototuantu.vn/products/bo-phu-kien-g-ys902n3v-1,"8,049,600₫","10,320,000₫",https://product.hstatic.net/1000238289/product/ys902n3v_e305e6e680ef47f4b900ec4f48d2b316_e601561749e54fa88ba3de1959c64228_medium.jpg,,phu-kien-nha-tam
Bộ 5 sản phẩm YS408N5V,https://tototuantu.vn/products/bo-5-san-pham-ys408n5v-1,"5,890,000₫",,https://product.hstatic.net/1000238289/product/ys408n5v_db9528cee20b4f6897c6b7e73fcd248d_0c31d0bb2d764bc597f6de543adef454_medium.jpg,,phu-kien-nha-tam
Bộ 5 sản phẩm L YS406N5V,https://tototuantu.vn/products/bo-5-san-pham-l-ys406n5v-1,"5,890,000₫",,https://product.hstatic.net/1000238289/product/ys406n5v_326153d1c28a44a9a301064c2f92d115_c3ebd6b2d90c4082842da236cfaccb81_medium.jpg,,phu-kien-nha-tam
Bộ 5 sản phẩm G YS903N5V,https://tototuantu.vn/products/bo-5-san-pham-g-ys903n5v-1,"12,840,000₫",,https://product.hstatic.net/1000238289/product/ys903n5v_3555cd4479bf4a0e958d01a8789a14d4_23392dff909c4b6cae3d3eba4cfebc59_medium.jpg,,phu-kien-nha-tam
Bộ 5 sản phẩm G YS902N5V,https://tototuantu.vn/products/bo-5-san-pham-g-ys902n5v-1,"12,840,000₫",,https://product.hstatic.net/1000238289/product/ys902n5v_573e819552db4ee491ea7db09aecb197_2a8647062f50464595d5cfcf2779dc67_medium.jpg,,phu-kien-nha-tam
Bộ 3 sản phẩm YS408N3V,https://tototuantu.vn/products/bo-3-san-pham-ys408n3v-1,"3,291,600₫","4,220,000₫",https://product.hstatic.net/1000238289/product/ys408n3v_a2bb5f21f5e74e04a8eea2670b3fd1c5_48035a46b5fb460a9f2d7de1cbd3d369_medium.jpg,,phu-kien-nha-tam
Bộ 3 sản phẩm L YS406N3V,https://tototuantu.vn/products/bo-3-san-pham-l-ys406n3v-1,"3,455,400₫","4,430,000₫",https://product.hstatic.net/1000238289/product/ys406n3v_a6bfdd45b7b94893a2949cce451ccf4f_a3a67f3938e54cd989996cfe2567b99a_medium.jpg,,phu-kien-nha-tam
Bộ 3 sản phẩm G YS903N3V,https://tototuantu.vn/products/bo-3-san-pham-g-ys903n3v-1,"8,049,600₫","10,320,000₫",https://product.hstatic.net/1000238289/product/ys903n3v_bc0cd5c7eaf5474882407557861770a2_487114c3ffce48cab1563657eea1194a_medium.jpg,,phu-kien-nha-tam
